Ingrid,Drama and Fantasy and Horror,1,10.0,25,4.614987080103359,4.694510510870711
Ingrid,Drama and Fantasy and Mystery,1,10.0,25,4.614987080103359,4.694510510870711
Ingrid,Drama and Horror and Sci-Fi,1,10.0,25,4.614987080103359,4.694510510870711
Ingrid,Drama and Horror and Suspense,1,10.0,25,4.614987080103359,4.694510510870711
Ingrid,Action and Drama and Organized Crime,1,10.0,22,4.614987080103359,4.692719637163125
robmarcoochie,Action and Adventure and Fantasy,58,7.775862068965517,741,0.13318854711461725,4.675625468306989
robmarcoochie,Comedy and Romance and School,50,7.66,560,0.017326478149100488,3.846565986048681
robmarcoochie,Action and Fantasy and Isekai,46,7.739130434782608,561,0.09645691293170877,3.66972678333851
robmarcoochie,Comedy and Romance and Shounen,40,7.5,416,-0.14267352185089965,2.885525404546189
robmarcoochie,Comedy and School and Shounen,38,7.473684210526316,444,-0.16898931132458372,2.7614685056345785
theb_man,Action and Fantasy and Shounen,19,8.526315789473685,1771,-0.05701754385964897,12.72826302565459
theb_man,Action and Adventure and Fantasy,13,8.384615384615385,1518,-0.1987179487179489,9.048784444199017
theb_man,Action and Adventure and Shounen,12,8.5,1516,-0.08333333333333393,8.640072657660596
theb_man,Action and Drama and Military,9,9.333333333333334,227,0.75,5.807858284931149
theb_man,Action and Drama and Shounen,5,9.6,127,1.0166666666666657,3.8280381887793937
JinDevil,Drama and Romance and Shoujo,1,10.0,1,0.0,50.0
salavisa90,Action and Adventure and Fantasy,33,7.363636363636363,2270,-0.022328548644338753,17.93958480934033
salavisa90,Action and Adventure and Shounen,31,7.32258064516129,2331,-0.06338426711941203,17.11507266259192
salavisa90,Action and Fantasy and Shounen,31,7.290322580645161,2270,-0.09564233163554103,16.989078043892988
salavisa90,Action and Adventure and Martial Arts,9,7.777777777777778,742,0.3918128654970756,5.479386584970015
salavisa90,Action and Fantasy and Martial Arts,9,7.777777777777778,742,0.3918128654970756,5.479386584970015
GigaSnorlax,Action and Adventure and Fantasy,11,6.818181818181818,2297,-1.1418181818181816,5.470626673008944
GigaSnorlax,Action and Fantasy and Shounen,9,7.111111111111111,2285,-0.8488888888888892,5.081499948702165
GigaSnorlax,Action and Adventure and Shounen,8,7.375,2248,-0.585,4.964605006668719
