BenArckane,Action and Sci-Fi,32,8.84375,828,0.9163495316159249,3.3445630735372034
BenArckane,Comedy and Shounen,40,7.675,827,-0.25240046838407526,2.6435272484277426
BenArckane,Action and Gag Humor,8,9.75,367,1.822599531615925,2.536836925242229
BenArckane,Action and Historical,17,8.941176470588236,495,1.0137760022041604,2.3406926866563857
BenArckane,Action and Samurai,10,9.4,394,1.4725995316159253,2.3220202453522276
Haifaa03,Comedy and Romance,51,8.450980392156863,513,-0.14901960784313673,4.710944624250832
Haifaa03,Comedy and School,50,8.26,536,-0.33999999999999986,4.492592461754345
Haifaa03,Action and Fantasy,35,8.971428571428572,649,0.3714285714285719,4.316784386043858
Haifaa03,Action and Shounen,25,9.04,523,0.4399999999999995,3.380211418253898
Haifaa03,Action and Drama,19,9.210526315789474,371,0.6105263157894747,2.7906819969497487
Haifaa03,Action and Adventure,16,9.0,435,0.40000000000000036,2.4877675233300955
Haifaa03,Drama and School,22,8.772727272727273,269,0.17272727272727373,2.3671974759517824
Haifaa03,Drama and Romance,22,8.727272727272727,291,0.12727272727272698,2.3669434564669922
Haifaa03,Action and Gore,15,9.333333333333334,222,0.7333333333333343,2.308850716830052
Haifaa03,Action and Military,14,9.285714285714286,249,0.6857142857142868,2.242078176320428
UzurpatorKel,Action and Fantasy,267,7.367041198501872,7103,-0.12145252534750028,9.83551962957426
UzurpatorKel,Action and Adventure,160,7.425,5634,-0.06349372384937269,6.480140316030163
UzurpatorKel,Action and Shounen,134,7.67910447761194,5952,0.19061075376256742,6.187507689641828
UzurpatorKel,Action and Comedy,115,7.747826086956522,3017,0.25933236310714936,4.530181861518363
UzurpatorKel,Comedy and School,119,7.571428571428571,1752,0.08293484757919867,3.9286016184032886
UzurpatorKel,Comedy and Romance,113,7.415929203539823,1464,-0.07256452030954907,3.4955833476244456
UzurpatorKel,Action and Sci-Fi,86,7.662790697674419,1727,0.1742969738250464,3.146522969359034
UzurpatorKel,Comedy and Shounen,87,7.597701149425287,1266,0.10920742557591456,2.9145160686934712
UzurpatorKel,Action and Super Power,54,7.611111111111111,1690,0.12261738726173821,2.2425276044040316
UzurpatorKel,Action and Romance,66,7.363636363636363,1281,-0.1248573602130092,2.1375701413840478
PotatoSaIad,Action and Shounen,11,7.818181818181818,166,-0.0746753246753249,12.403603438814706
PotatoSaIad,Action and Gore,8,8.25,100,0.35714285714285676,9.100512163892446
PotatoSaIad,Action and Drama,7,8.285714285714286,113,0.39285714285714324,8.451435888055606
PotatoSaIad,Action and Military,7,8.285714285714286,88,0.39285714285714324,8.051307847082494
PotatoSaIad,Action and Survival,6,8.333333333333334,87,0.4404761904761907,7.190064630205475
PotatoSaIad,Action and Suspense,5,8.6,62,0.7071428571428564,6.163746113041887
PotatoSaIad,Comedy and School,6,6.666666666666667,61,-1.2261904761904763,5.107264800926773
PotatoSaIad,Drama and Sci-Fi,3,9.0,48,1.1071428571428568,4.553960124382659
PotatoSaIad,Action and Award Winning,4,6.75,86,-1.1428571428571432,3.8050118895189318
PotatoSaIad,Action and Fantasy,4,7.0,67,-0.8928571428571432,3.750914578379367
TimpyD,Action and Shounen,21,7.0476190476190474,377,-0.05952380952380931,12.110553296051517
TimpyD,Action and Seinen,12,7.416666666666667,111,0.3095238095238102,6.489620403321471
TimpyD,Action and Adventure,8,7.5,228,0.39285714285714324,5.654677173360447
TimpyD,Action and Drama,9,7.666666666666667,100,0.5595238095238102,5.3187807151330295
TimpyD,Action and Racing,9,7.666666666666667,84,0.5595238095238102,5.200156753092697
TimpyD,Action and Super Power,10,6.4,189,-0.7071428571428564,5.1583884087442815
TimpyD,Action and Supernatural,7,7.714285714285714,176,0.6071428571428577,5.037006439586511
TimpyD,Action and School,8,6.875,161,-0.23214285714285676,4.532939332316557
TimpyD,Comedy and School,7,6.428571428571429,187,-0.6785714285714279,3.832846127774954
TimpyD,Racing and Seinen,5,7.6,19,0.4928571428571429,2.8658659549228944
vincentlaw12,Action and Shounen,13,8.23076923076923,724,-0.07875457875458025,12.296799024700636
vincentlaw12,Action and Fantasy,11,8.363636363636363,650,0.05411255411255311,10.765195603781306
vincentlaw12,Action and Adventure,6,8.666666666666666,604,0.3571428571428559,7.797390285860692
vincentlaw12,Action and Sci-Fi,10,8.5,246,0.1904761904761898,7.7185681344021075
vincentlaw12,Action and Gore,8,7.75,93,-0.5595238095238102,4.798076571135756
vincentlaw12,Action and Drama,7,7.571428571428571,147,-0.738095238095239,4.370154825958053
vincentlaw12,Action and Supernatural,7,7.857142857142857,82,-0.45238095238095344,4.239522711467369
vincentlaw12,Action and Military,5,8.2,152,-0.10952380952381091,3.8402767102229043
vincentlaw12,Action and Adult Cast,4,9.0,75,0.6904761904761898,3.5518282639727676
vincentlaw12,Action and Award Winning,4,8.5,100,0.1904761904761898,3.211961494820833
Styrmand,Action and Shounen,36,7.944444444444445,473,-0.24862486248624904,5.5847046252050045
Styrmand,Action and Adventure,34,7.911764705882353,386,-0.28130460104834043,5.051062706994513
Styrmand,Action and Fantasy,31,7.645161290322581,396,-0.5479080166081127,4.442302901477404
Styrmand,Action and Drama,23,8.347826086956522,242,0.15475678002582782,3.7062553113751173
Styrmand,Action and Award Winning,15,8.666666666666666,188,0.4735973597359724,2.8776908919043835
Styrmand,Action and Sci-Fi,17,8.588235294117647,120,0.39516598718695306,2.8486952482929753
Styrmand,Action and Gore,16,8.25,163,0.056930693069306315,2.5119597545865044
Styrmand,Comedy and Romance,14,8.142857142857142,247,-0.050212164073551335,2.401990350514892
Styrmand,Action and Military,14,8.214285714285714,208,0.02121640735501984,2.3598090407968773
Styrmand,Drama and Romance,16,7.75,223,-0.4430693069306937,2.1867441871197135
Norpula,Action and Shounen,36,7.777777777777778,1177,0.8421052631578947,8.980202092921605
Norpula,Action and Fantasy,22,7.681818181818182,972,0.7461456671982987,6.336726091553438
Norpula,Comedy and School,33,6.545454545454546,477,-0.39021796916533713,5.599463121690773
Norpula,Action and Gore,17,7.764705882352941,237,0.8290333677330581,3.8933094299779065
Norpula,Comedy and Romance,23,6.086956521739131,258,-0.8487159928807522,3.1440476292506228
Norpula,Action and Martial Arts,2,8.0,720,1.064327485380117,3.1153963723834908
Norpula,Action and Adventure,8,6.875,794,-0.06067251461988299,3.04834167530861
Norpula,Action and Drama,11,7.818181818181818,133,0.8825093035619354,2.81556209512397
Norpula,Comedy and Shounen,16,6.6875,287,-0.248172514619883,2.7920346634784323
Norpula,Action and Super Power,13,7.3076923076923075,212,0.3720197930724245,2.7904355605484343
roseknox,Action and Fantasy,137,7.518248175182482,4636,-0.09498711893516543,7.8211376187468495
roseknox,Action and Adventure,104,7.634615384615385,4135,0.021380090497737925,6.413104871436646
roseknox,Action and Shounen,84,7.738095238095238,3533,0.12485994397759104,5.40739614239813
roseknox,Drama and Romance,52,7.923076923076923,687,0.30984162895927625,2.648293207543607
roseknox,Adventure and Fantasy,55,7.745454545454545,512,0.13221925133689805,2.4722746961522084
roseknox,Drama and Showbiz,1,10.0,51,2.386764705882353,2.455204856463106
roseknox,Supernatural and Suspense,1,10.0,37,2.386764705882353,2.4465096363498193
roseknox,Supernatural and Detective,1,10.0,37,2.386764705882353,2.4465096363498193
roseknox,Slice of Life and Visual Arts,1,10.0,12,2.386764705882353,2.430982457576094
roseknox,Award Winning and Mecha,1,10.0,1,2.386764705882353,2.4241504989156546
Daves2126,Comedy and Romance,15,9.933333333333334,128,0.027672955974843205,8.406606975880312
Daves2126,Comedy and School,13,10.0,116,0.09433962264150964,7.4076778234638585
Daves2126,Fantasy and Romance,8,9.625,207,-0.28066037735849036,5.6008675018253085
Daves2126,Fantasy and Mahou Shoujo,8,9.625,207,-0.28066037735849036,5.6008675018253085
Daves2126,Fantasy and Shoujo,8,9.625,207,-0.28066037735849036,5.6008675018253085
Daves2126,Fantasy and Mythology,6,9.5,130,-0.40566037735849036,3.748357222457057
Daves2126,Action and Award Winning,5,10.0,89,0.09433962264150964,3.359143834300427
Daves2126,Comedy and Love Polygon,6,10.0,41,0.09433962264150964,3.3420435768358763
Daves2126,Action and Shounen,5,10.0,62,0.09433962264150964,3.084194750797372
Daves2126,Adventure and Fantasy,4,10.0,70,0.09433962264150964,2.693963032701841
BADxBONESx,Action and Shounen,37,8.216216216216216,2436,0.09240669240669241,12.752218167100889
BADxBONESx,Action and Fantasy,35,7.885714285714286,2629,-0.23809523809523725,12.250577287246696
BADxBONESx,Action and Adventure,26,7.538461538461538,2511,-0.585347985347985,9.573959209743492
BADxBONESx,Action and Gore,17,9.176470588235293,271,1.0526610644257701,5.528616711905727
BADxBONESx,Action and Drama,13,8.923076923076923,261,0.7992673992674,4.307036315773751
BADxBONESx,Action and Military,8,9.5,191,1.3761904761904766,3.5828427520720627
BADxBONESx,Action and Comedy,11,7.181818181818182,942,-0.9419913419913417,3.1659606204842348
BADxBONESx,Action and Martial Arts,8,7.375,1244,-0.7488095238095234,3.1221912378784733
BADxBONESx,Action and Sci-Fi,14,7.5,206,-0.6238095238095234,3.0351228485324717
BADxBONESx,Action and Historical,6,9.5,100,1.3761904761904766,2.9628196906884403
ILoveRem-,Action and Fantasy,46,7.586956521739131,2822,0.08454106280193319,9.554539274962938
ILoveRem-,Action and Shounen,39,8.025641025641026,2732,0.5232255667038279,9.022972669238673
ILoveRem-,Action and Adventure,24,7.541666666666667,2373,0.03925120772946933,6.229429297400719
ILoveRem-,Comedy and Romance,40,6.925,555,-0.5774154589371978,5.023352052034425
ILoveRem-,Comedy and School,32,6.75,436,-0.7524154589371976,3.7171016181417147
ILoveRem-,Drama and Romance,27,7.37037037037037,361,-0.1320450885668274,3.629573519540205
ILoveRem-,Action and Drama,18,8.11111111111111,360,0.6086956521739131,3.2819706220795166
ILoveRem-,Action and Gore,16,7.9375,267,0.43508454106280237,2.737811786254869
ILoveRem-,Comedy and Shounen,25,6.64,335,-0.862415458937198,2.621592227430275
ILoveRem-,Action and Military,12,8.25,238,0.7475845410628024,2.526993621408608
jamoe,Comedy and School,148,6.952702702702703,1658,0.0904467374098612,5.628199828725611
jamoe,Supernatural and Suspense,1,10.0,37,3.1377440347071586,3.198885119513321
jamoe,Supernatural and Detective,1,10.0,37,3.1377440347071586,3.198885119513321
jamoe,Supernatural and Psychological,1,10.0,37,3.1377440347071586,3.198885119513321
jamoe,Award Winning and Otaku Culture,1,10.0,24,3.1377440347071586,3.1869299972032237
jamoe,Action and Gourmet,1,10.0,12,3.1377440347071586,3.1758944996862106
jamoe,Action and Crossdressing,1,10.0,12,3.1377440347071586,3.1758944996862106
jamoe,Award Winning and Girls Love,1,10.0,12,3.1377440347071586,3.1758944996862106
jamoe,Award Winning and Gag Humor,1,10.0,12,3.1377440347071586,3.1758944996862106
jamoe,Sci-Fi and CGDCT,1,10.0,12,3.1377440347071586,3.1758944996862106
GurG_nerd,Action and Fantasy,106,7.2924528301886795,3589,0.10707424011035016,10.855136127348661
GurG_nerd,Action and Shounen,59,7.627118644067797,3179,0.44174005398946736,7.684499506276021
GurG_nerd,Action and Adventure,51,7.254901960784314,2846,0.06952337070598436,6.43482140000768
GurG_nerd,Supernatural and Detective,1,10.0,37,2.8146214099216706,2.9193698070795473
GurG_nerd,Supernatural and Psychological,1,10.0,37,2.8146214099216706,2.9193698070795473
GurG_nerd,Supernatural and Shounen,1,10.0,37,2.8146214099216706,2.9193698070795473
GurG_nerd,Mystery and Shounen,1,10.0,25,2.8146214099216706,2.9065673490075974
GurG_nerd,Adventure and Mystery,1,10.0,13,2.8146214099216706,2.8937648909356475
GurG_nerd,Adventure and Seinen,1,10.0,13,2.8146214099216706,2.8937648909356475
GurG_nerd,Slice of Life and Pets,1,10.0,12,2.8146214099216706,2.892698019429652
YeetDabMcFapDab,Action and Sci-Fi,17,8.0,136,-0.05633802816901401,7.555593724951334
YeetDabMcFapDab,Action and Mecha,13,7.769230769230769,123,-0.28710725893824485,5.760945765088267
YeetDabMcFapDab,Action and Fantasy,11,7.454545454545454,124,-0.6017925736235599,4.753991100203237
YeetDabMcFapDab,Action and Adventure,10,7.7,112,-0.35633802816901383,4.503860946645921
YeetDabMcFapDab,Comedy and School,8,7.75,75,-0.306338028169014,3.4072635237537128
YeetDabMcFapDab,Action and Comedy,5,8.8,62,0.7436619718309867,3.2454974707162156
YeetDabMcFapDab,Drama and Fantasy,4,9.0,51,0.943661971830986,2.9618687736173137
YeetDabMcFapDab,Drama and Suspense,4,9.0,51,0.943661971830986,2.9618687736173137
YeetDabMcFapDab,Drama and Psychological,4,9.0,51,0.943661971830986,2.9618687736173137
YeetDabMcFapDab,Action and Supernatural,3,9.333333333333334,37,1.27699530516432,2.7757054041128653
shezario,Action and Fantasy,45,7.111111111111111,1301,-0.5799883653286795,7.860844321646698
shezario,Action and Adventure,36,7.611111111111111,1046,-0.07998836532867948,6.682873063053286
shezario,Action and Comedy,23,7.913043478260869,810,0.22194400182107898,4.820525942422391
shezario,Action and Shounen,17,7.882352941176471,978,0.1912534647366808,4.33388102171712
shezario,Drama and Romance,22,8.136363636363637,275,0.4452641599238465,3.864018709921157
shezario,Comedy and Romance,22,7.545454545454546,362,-0.14564493098524434,3.443684475886037
shezario,Comedy and Shounen,14,8.071428571428571,343,0.380329094988781,2.8852861027750505
shezario,Action and Super Power,9,8.11111111111111,540,0.4200116346713205,2.656762596817396
shezario,Action and Psychological,2,10.0,26,2.30890052356021,2.621657022280565
shezario,Adventure and Ecchi,2,10.0,23,2.30890052356021,2.615775130664221
Infernalization,Action and Fantasy,108,8.194444444444445,3356,-0.23571076619857045,8.835997966238605
Infernalization,Action and Adventure,81,8.419753086419753,3011,-0.010402124223261922,7.247490323766188
Infernalization,Action and Shounen,75,8.973333333333333,2335,0.5431781226903176,6.847061421688572
Infernalization,Action and Comedy,46,8.41304347826087,1628,-0.017111732382145917,4.029321012227159
Infernalization,Action and Super Power,25,9.12,365,0.6898447893569841,2.411181385419598
Infernalization,Sports and Team Sports,29,8.344827586206897,917,-0.0853276244361183,2.3651660245255623
Infernalization,Action and Drama,32,8.6875,359,0.2573447893569849,2.361192475970609
Infernalization,Drama and School,21,9.380952380952381,240,0.9507971703093663,2.335497672437467
Infernalization,Action and Historical,24,9.083333333333334,305,0.6531781226903188,2.2639271763694664
Infernalization,Action and Supernatural,24,8.958333333333334,361,0.5281781226903188,2.1904053349221946
Akira_Hinoto,Action and Shounen,50,7.3,1026,0.7577656675749314,5.7533735050436405
Akira_Hinoto,Action and Fantasy,47,6.340425531914893,926,-0.20180880051017525,4.434506295019782
Akira_Hinoto,Action and Childcare,2,10.0,25,3.4577656675749315,3.6327387168198375
Akira_Hinoto,Award Winning and Sports,1,10.0,12,3.4577656675749315,3.5444775268528135
Akira_Hinoto,Award Winning and Performing Arts,1,10.0,12,3.4577656675749315,3.5444775268528135
Akira_Hinoto,Sports and Racing,1,10.0,12,3.4577656675749315,3.5444775268528135
Akira_Hinoto,Action and Award Winning,3,9.333333333333334,61,2.7910990009082655,3.089967845970468
Akira_Hinoto,Action and Adventure,26,6.615384615384615,702,0.07315028295954651,2.9318975929499684
Akira_Hinoto,Sports and Shounen,11,8.363636363636363,209,1.8214020312112948,2.8945309463319515
Akira_Hinoto,Drama and Slice of Life,8,8.75,76,2.2077656675749315,2.870473928015141
Jagdblume,Slice of Life and School,10,8.0,103,-0.09090909090909172,6.051939995488382
Jagdblume,Slice of Life and Idols (Female),9,8.0,91,-0.09090909090909172,5.411290322580644
Jagdblume,Slice of Life and Music,9,8.0,91,-0.09090909090909172,5.411290322580644
Jagdblume,Slice of Life and CGDCT,5,8.4,60,0.30909090909090864,3.512339273629596
Jagdblume,Comedy and Romance,5,8.4,55,0.30909090909090864,3.4347958493119783
Jagdblume,Comedy and Supernatural,6,7.666666666666667,51,-0.42424242424242475,3.0939732310700045
Jagdblume,Action and Mystery,3,9.666666666666666,3,1.5757575757575744,2.985919993984509
Jagdblume,Action and Supernatural,3,9.666666666666666,3,1.5757575757575744,2.985919993984509
Jagdblume,Action and Vampire,3,9.666666666666666,3,1.5757575757575744,2.985919993984509
Jagdblume,Slice of Life and Iyashikei,4,8.5,48,0.4090909090909083,2.9716896007218576
Roloniichan333,Action and Shounen,134,7.626865671641791,5059,0.12318920105355513,9.208465160559028
Roloniichan333,Action and Fantasy,132,7.318181818181818,4485,-0.18549465240641716,8.475747432549861
Roloniichan333,Action and Adventure,107,7.383177570093458,4073,-0.12049890049477785,7.153458827283536
Roloniichan333,Action and Comedy,55,7.763636363636364,1815,0.25995989304812817,3.8377104771038164
Roloniichan333,Action and Sci-Fi,56,8.053571428571429,930,0.5498949579831933,3.661531620887761
Roloniichan333,Action and Drama,44,8.409090909090908,635,0.9054144385026728,3.294890578670592
Roloniichan333,Adventure and Fantasy,40,7.45,1993,-0.053676470588235325,2.93772844882161
Roloniichan333,Adventure and Comedy,30,7.8,1948,0.2963235294117643,2.802132177656398
Roloniichan333,Action and Historical,29,8.517241379310345,649,1.0135649087221097,2.721803352860382
Roloniichan333,Action and Super Power,40,7.55,1325,0.04632352941176432,2.6512170039168486
MasterMoore4,Action and Fantasy,158,7.2405063291139244,4386,-0.25005970862192495,10.215795320681632
MasterMoore4,Action and Shounen,109,7.660550458715596,4062,0.16998442097974653,8.101942305150848
MasterMoore4,Action and Adventure,99,7.404040404040404,3375,-0.08652563369544541,6.9017897538871456
MasterMoore4,Action and Comedy,47,7.680851063829787,1782,0.19028502609393794,3.6314363054545273
MasterMoore4,Action and Sci-Fi,52,7.576923076923077,1097,0.08635703918722726,3.292786920106525
MasterMoore4,Action and Super Power,42,7.595238095238095,1263,0.10467205750224551,2.9534398770935306
MasterMoore4,Drama and Shoujo,1,10.0,47,2.5094339622641506,2.5888910894785084
MasterMoore4,Action and Gore,41,7.7073170731707314,525,0.21675103543488206,2.5113694877590502
MasterMoore4,Action and Drama,39,7.666666666666667,551,0.17610062893081757,2.39424052698015
MasterMoore4,Sports and Team Sports,19,8.473684210526315,622,0.9831181727904656,2.306636300349083
Cozye,Action and Fantasy,314,3.1337579617834397,6892,-0.013069080937423205,6.084996947185485
Cozye,Action and Adventure,175,2.9314285714285715,4626,-0.2153984712922914,3.5068930799901743
Cozye,Action and Idols (Female),5,6.0,65,2.853172957279137,2.931823672454847
Cozye,Drama and Childcare,2,6.0,44,2.853172957279137,2.892056168641802
Cozye,Avant Garde and Award Winning,2,6.0,14,2.853172957279137,2.879684626487834
Cozye,Supernatural and Detective,1,6.0,37,2.853172957279137,2.8788003340374537
Cozye,Suspense and Organized Crime,1,6.0,26,2.853172957279137,2.874264101914332
Cozye,Sports and Adult Cast,1,6.0,25,2.853172957279137,2.8738517171758664
Cozye,Sports and Psychological,1,6.0,25,2.853172957279137,2.8738517171758664
Cozye,Sports and Seinen,1,6.0,25,2.853172957279137,2.8738517171758664
feyyazu35,Action and Fantasy,175,3.874285714285714,4224,-0.4889429852658558,6.4782252524971575
feyyazu35,Avant Garde and Showbiz,1,10.0,1,5.63677130044843,5.66528647799147
feyyazu35,Action and Shounen,124,4.57258064516129,3633,0.20935194560972015,5.458579403418446
feyyazu35,Action and Adventure,124,4.241935483870968,3484,-0.12129321568060192,5.055181756825102
feyyazu35,Avant Garde and Adult Cast,2,9.0,2,4.63677130044843,4.693801655534509
feyyazu35,Sports and Psychological,1,9.0,25,4.63677130044843,4.6770049991141045
feyyazu35,Slice of Life and Josei,1,9.0,11,4.63677130044843,4.670169195125901
feyyazu35,Action and Sci-Fi,121,3.6942148760330578,2057,-0.6690138235185121,3.7266166964151037
feyyazu35,Avant Garde and Fantasy,2,8.0,2,3.63677130044843,3.693801655534509
feyyazu35,Award Winning and Childcare,2,8.0,2,3.63677130044843,3.693801655534509
ThatGuy8888,Action and Fantasy,22,8.227272727272727,1092,0.4888111888111881,13.799372740935794
ThatGuy8888,Action and Shounen,18,8.166666666666666,1041,0.42820512820512757,11.973839777747415
ThatGuy8888,Action and Adventure,13,8.153846153846153,835,0.4153846153846148,9.12319989069545
ThatGuy8888,Action and Comedy,10,8.4,269,0.6615384615384619,5.7021860909960385
ThatGuy8888,Action and Video Game,7,8.142857142857142,88,0.40439560439560385,3.487467062245037
ThatGuy8888,Action and Super Power,5,8.4,61,0.6615384615384619,2.8554857220931824
ThatGuy8888,Action and Award Winning,3,9.0,62,1.2615384615384615,2.690695450198114
ThatGuy8888,Action and School,3,9.0,48,1.2615384615384615,2.6285284874982917
ThatGuy8888,Sports and Team Sports,5,8.0,86,0.2615384615384615,2.5664981554857222
ThatGuy8888,Sports and Shounen,5,8.0,86,0.2615384615384615,2.5664981554857222
madliljoe,Action and Fantasy,134,7.067164179104478,3005,0.058417823419346426,13.900089460924114
madliljoe,Action and Adventure,86,7.046511627906977,2415,0.037765272221845336,9.580829545632913
madliljoe,Action and Shounen,69,7.188405797101449,2517,0.17965944141631773,8.621972997034145
madliljoe,Action and Comedy,51,7.2745098039215685,763,0.26576344823643705,5.017625061368811
madliljoe,Action and Isekai,51,7.313725490196078,467,0.3049791345109467,4.655452160097216
madliljoe,Sports and Team Sports,1,10.0,24,2.9912536443148685,3.096684962302808
madliljoe,Sports and Shounen,1,10.0,24,2.9912536443148685,3.096684962302808
madliljoe,Comedy and Strategy Game,1,10.0,12,2.9912536443148685,3.0804124519968847
madliljoe,Adventure and Time Travel,4,9.75,35,2.7412536443148685,3.080260322211518
madliljoe,Drama and Reincarnation,1,10.0,11,2.9912536443148685,3.079056409471391
Emunh,Action and Fantasy,126,7.666666666666667,2786,-0.04929971988795501,7.543877177872304
Emunh,Action and Shounen,67,8.059701492537313,2112,0.34373510598269075,4.9017230147953335
Emunh,Action and Adventure,70,7.685714285714286,2103,-0.030252100840336027,4.646359259993814
Emunh,Comedy and School,89,7.393258426966292,1070,-0.32270795958833,4.299771829488549
Emunh,Comedy and Romance,82,7.329268292682927,1016,-0.3866980938716953,3.897102239267007
Emunh,Drama and Romance,55,7.4,622,-0.3159663865546216,2.5082440039887883
Emunh,Supernatural and Suspense,1,10.0,37,2.284033613445378,2.356583511437253
Emunh,Supernatural and Detective,1,10.0,37,2.284033613445378,2.356583511437253
Emunh,Supernatural and Psychological,1,10.0,37,2.284033613445378,2.356583511437253
Emunh,Supernatural and Shounen,1,10.0,37,2.284033613445378,2.356583511437253
