Duckss,Shinsekai yori,0.3926830487631192
dreyfuss,Dragon Quest: Dai no Daibouken (2020),-0.287966146159196
dreyfuss,12-sai.: Chicchana Mune no Tokimeki 2nd Seaso,-0.2813782884659968
dreyfuss,Muv-Luv Alternative,-0.28061943077279733
dreyfuss,12-sai.: Chicchana Mune no Tokimeki,-0.2647662884659967
dreyfuss,Horimiya,-0.26207100385239546
dreyfuss,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai K,0.40461442306800655
dreyfuss,Black★★Rock Shooter:  Dawn Fall,0.4032604230680066
dreyfuss,Azur Lane,0.3599414230680066
dreyfuss,Glasslip,0.3472822807612058
dreyfuss,School Days,0.3441972807612058
Q_GFX,Yi Ren Zhi Xia 4th season,-0.33633243790024303
Q_GFX,Otonari no Tenshi-sama ni Itsunomanika Dame N,-0.32376432548029177
Q_GFX,Spy x Family,-0.3179032130603402
Q_GFX,Deatte 5-byou de Battle,-0.28687143790024305
Q_GFX,Haikyuu!! Karasuno Koukou vs. Shiratorizawa G,-0.23924510064038895
Q_GFX,Big Order (TV),0.4324381241995139
Q_GFX,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai K,0.39155412419951385
Q_GFX,Hortensia Saga,0.3891031241995139
Q_GFX,Conception,0.3334458993596111
Q_GFX,Hagure Yuusha no Aesthetica: Hajirai Ippai,0.3155961241995139
juliusceaser,Akame ga Kill!,-0.427121
juliusceaser,Berserk: Ougon Jidai-hen III - Kourin,-0.2739499999999999
juliusceaser,Kimetsu no Yaiba Movie: Mugen Ressha-hen,-0.20145999999999997
juliusceaser,Kimetsu no Yaiba,-0.18525999999999998
juliusceaser,Xian Wang de Richang Shenghuo,-0.17390700000000003
juliusceaser,Fullmetal Alchemist,0.23524999999999996
juliusceaser,Shinseiki Evangelion,0.20335999999999999
juliusceaser,Devilman: Crybaby,0.16768400000000006
juliusceaser,Tengen Toppa Gurren Lagann,0.16396999999999995
juliusceaser,Code Geass: Hangyaku no Lelouch,0.1529799999999999
PsychoEkin,Toradora!,-0.8789390943235935
PsychoEkin,Mushoku Tensei: Isekai Ittara Honki Dasu,-0.7802381886471871
PsychoEkin,High School DxD,-0.7686740943235935
PsychoEkin,Inferno Cop,-0.6846580943235936
PsychoEkin,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsu,-0.6626872829707804
PsychoEkin,Baccano!,0.38822905676406494
PsychoEkin,Re:Zero kara Hajimeru Isekai Seikatsu,0.37339905676406504
PsychoEkin,Yojouhan Shinwa Taikei,0.36339905676406503
PsychoEkin,Mikakunin de Shinkoukei,0.35542815108765824
PsychoEkin,Mob Psycho 100,0.35343905676406484
clutchcoin64,JoJo no Kimyou na Bouken (TV),-0.8563989457305341
clutchcoin64,Danganronpa: Kibou no Gakuen to Zetsubou no K,-0.6233198914610683
clutchcoin64,Kaichou wa Maid-sama!,-0.5920588371916025
clutchcoin64,Yamada-kun to Lv999 no Koi wo Suru,-0.5812248371916025
clutchcoin64,Nomad: Megalo Box 2,-0.4985437829221365
clutchcoin64,Pokemon Best Wishes! Season 2: Decolora Adven,0.5487585426946587
clutchcoin64,Pokemon Best Wishes!,0.5350395426946587
clutchcoin64,Pokemon Best Wishes! Season 2,0.5273955426946587
clutchcoin64,Pokemon Best Wishes! Season 2: Episode N,0.5041315426946587
clutchcoin64,Ao Oni The Animation (Movie),0.49675837988626115
Reminder1,Akaneiro ni Somaru Saka,-0.6430106178918077
Reminder1,Mayoiga,-0.5390166178918077
Reminder1,Ano Natsu de Matteru,-0.514656853675423
Reminder1,Ore no Kanojo to Osananajimi ga Shuraba Sugir,-0.455151853675423
Reminder1,Mekakucity Actors,-0.453070853675423
Reminder1,Gosick,0.3190238210819232
Reminder1,Tsukimonogatari,0.3131838210819231
Reminder1,Nisemonogatari,0.3039138210819232
Reminder1,Zero no Tsukaima,0.30384943897373073
Reminder1,Ookami to Koushinryou,0.29788382108192324
trishi_0303,Byousoku 5 Centimeter,-0.24004049110151748
trishi_0303,Itazura na Kiss,-0.2265354911015175
trishi_0303,Danna ga Nani wo Itteiru ka Wakaranai Ken,-0.22227049110151753
trishi_0303,Kimi no Suizou wo Tabetai,-0.16580132146868987
trishi_0303,Kamisama Hajimemashita: Kako-hen,-0.13250132146868998
trishi_0303,Ojou to Banken-kun,0.2494236785313101
trishi_0303,Clannad,0.15123084816413757
trishi_0303,Ouran Koukou Host Club,0.14397484816413753
trishi_0303,Hotarubi no Mori e,0.13549084816413748
trishi_0303,Gokushufudou,0.13197576334772376
SilentStray,Kidou Keisatsu Patlabor: On Television,-0.3434203178106108
SilentStray,Binbougami ga!,-0.3340703178106108
SilentStray,JoJo no Kimyou na Bouken Part 3: Stardust Cru,-0.2917587813727328
SilentStray,Zoids,-0.29077931781061084
SilentStray,Tsubasa Chronicle,-0.2835313178106108
SilentStray,Sword Art Online II,0.39551536437877843
SilentStray,Tokyo Ghoul √A,0.3923643643787784
SilentStray,Final Fantasy: The Spirits Within,0.3817518279409007
SilentStray,Genei Toushi Bastof Lemon,0.37535382794090066
SilentStray,Vexille: 2077 Nihon Sakoku,0.3335988279409007
Scarletlotus1,Princess Princess,-0.5453639017080535
Scarletlotus1,Bonjour♪Koiaji Pâtisserie,-0.46263990170805347
Scarletlotus1,Akikan!,-0.4539649017080535
Scarletlotus1,Kami nomi zo Shiru Sekai,-0.38751280341610705
Scarletlotus1,Mononoke Hime,-0.3809522542701338
Scarletlotus1,Hiyokoi,0.5073794914597323
Scarletlotus1,Shugo Chara!,0.4960654914597322
Scarletlotus1,Shugo Chara!! Doki,0.4753424914597323
Scarletlotus1,Kakuriyo no Yadomeshi,0.4723614914597323
Scarletlotus1,Saiunkoku Monogatari,0.4626414914597322
Elmothesimp,Toradora!,-0.4037365550301304
Elmothesimp,Chainsaw Man,-0.3590393142018188
Elmothesimp,Nakitai Watashi wa Neko wo Kaburu,-0.3037325550301304
Elmothesimp,Cider no You ni Kotoba ga Wakiagaru,-0.29613555503013045
Elmothesimp,Akame ga Kill!,-0.20642031420181883
Elmothesimp,Kawaii dake ja Nai Shikimori-san,0.18134640828311588
Elmothesimp,Tensei shitara Slime Datta Ken: Kanwa - Veldo,0.17924540828311586
Elmothesimp,Nanatsu no Taizai: Seisen no Shirushi,0.15804440828311594
Elmothesimp,Suki na Ko ga Megane wo Wasureta,0.1475764082831159
Elmothesimp,Nanatsu no Taizai: Kamigami no Gekirin,0.14663716745480437
Llamallava,Persona 5 the Animation,-0.4174777971688361
Llamallava,Fate/stay night,-0.41331072955844805
Llamallava,Boku no Hero Academia 5th Season,-0.31557866194806006
Llamallava,Dragon Ball,-0.27684459433767206
Llamallava,JoJo no Kimyou na Bouken Part 4: Diamond wa K,-0.23281652672728392
Llamallava,Sword Art Online: Alicization,0.24070367610387988
Llamallava,Fate/stay night: Unlimited Blade Works 2nd Se,0.16614067610387995
Llamallava,Kimetsu no Yaiba: Katanakaji no Sato-hen,0.16468067610387993
Llamallava,Dragon Ball Super,0.15745560849349194
Llamallava,Fumetsu no Anata e,0.15676067610387978
Matsuria,Fate/stay night,-0.3906502148269734
Matsuria,Ao no Exorcist,-0.29031001853371663
Matsuria,Fate/Extra: Last Encore,-0.27452121482697334
Matsuria,Toradora!,-0.2662348222404599
Matsuria,Naruto,-0.24839482224046006
Matsuria,Nyanko Days,0.4339649629325667
Matsuria,Keijo!!!!!!!!,0.4007189629325667
Matsuria,Highschool of the Dead,0.37546196293256673
Matsuria,Guilty Crown,0.36067996293256666
Matsuria,Toaru Kagaku no Accelerator,0.3530289629325667
sekai-ichi,Kuroshitsuji II Specials,-0.5011747776703722
sekai-ichi,Bishoujo Senshi Sailor Moon: Sailor Stars,-0.4465750368938296
sekai-ichi,"Kuroshitsuji: Sono Shitsuji, Kougyou",-0.39613003689382953
sekai-ichi,Bakuman.,-0.38760629611728703
sekai-ichi,BanG Dream! 3rd Season,-0.370076296117287
sekai-ichi,Strawberry Panic,0.4247634077654261
sekai-ichi,Gakuen Heaven,0.42261666698888345
sekai-ichi,Koi to Yobu ni wa Kimochi Warui,0.40824940776542606
sekai-ichi,Sword Art Online,0.3883894077654261
sekai-ichi,Sekaiichi Hatsukoi,0.3830384077654261
zerochurros,Sword Art Online,-0.7677507876032783
zerochurros,Yahari Ore no Seishun Love Comedy wa Machigat,-0.36108393801639194
zerochurros,Shingeki no Kyojin,-0.28929672561967024
zerochurros,Initial D Fourth Stage,-0.23046672561967008
zerochurros,Overlord III,-0.21075672561967018
zerochurros,Akira,0.3235121239672163
zerochurros,Lupin III: The First,0.21711891157049468
zerochurros,JoJo no Kimyou na Bouken Part 4: Diamond wa K,0.12026491157049479
zerochurros,Kishibe Rohan wa Ugokanai,0.10382069917377312
zerochurros,Cowboy Bebop,0.10184491157049469
BiggieBigBigger,Shinseiki Evangelion,-0.7336171540275866
BiggieBigBigger,Isekai wa Smartphone to Tomo ni.,-0.6038985770137933
BiggieBigBigger,JoJo no Kimyou na Bouken Part 3: Stardust Cru,-0.56723573104138
BiggieBigBigger,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu,-0.53248573104138
BiggieBigBigger,JoJo no Kimyou na Bouken (TV),-0.51992373104138
BiggieBigBigger,Made in Abyss: Retsujitsu no Ougonkyou,0.4609142298620663
BiggieBigBigger,Jujutsu Kaisen 2nd Season,0.4411342298620664
BiggieBigBigger,86,0.3555228068758598
BiggieBigBigger,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Sea,0.3377328068758598
BiggieBigBigger,Ajin,0.33475338388965326
pantachorei,Psycho-Pass,-0.1838264362079305
pantachorei,Shinseiki Evangelion,-0.17582643620793048
pantachorei,Fudanshi Koukou Seikatsu,-0.1505193115770932
pantachorei,Akira,-0.13294643620793045
pantachorei,91 Days,-0.10600943620793046
pantachorei,Paprika,0.24711237684581366
pantachorei,Yakusoku no Neverland,0.16760937684581356
pantachorei,Perfect Blue,0.15953937684581354
pantachorei,Shingeki no Kyojin,0.15835937684581358
pantachorei,Shingeki no Kyojin Season 3,0.15707937684581363
Gilded,Karakai Jouzu no Takagi-san,-0.4970161343055616
Gilded,Maken-Ki! Specials,-0.2798741343055615
Gilded,Sakura Tsuushin,-0.22137913430556155
Gilded,Koukaku Kidoutai,-0.19938023503473268
Gilded,Golden Boy,-0.18851023503473274
Gilded,Ninja Slayer From Animation,0.43076066423609616
Gilded,Mahou Shoujo Sonico★Magica,0.37559769781248653
Gilded,Rosario to Vampire,0.3506106642360961
Gilded,Military!,0.3495586978124865
Gilded,Kachou Ouji,0.3290636642360961
Sihan69,"Seija Musou: Salaryman, Isekai de Ikinokoru T",-0.24004578344656358
Sihan69,Tensei Kizoku no Isekai Boukenroku: Jichou wo,-0.17781078344656354
Sihan69,Long Zu,-0.08264834013587619
Sihan69,Shironeko Project: Zero Chronicle,-0.023295783446563578
Sihan69,Kai Byoui Ramune,0.02521910317481102
Sihan69,Nagasarete Airantou,0.4237704331068729
Sihan69,NieR:Automata Ver1.1a,0.36904043310687296
Sihan69,Boku no Kokoro no Yabai Yatsu,0.26258443310687296
Sihan69,Mashle,0.2221839897961857
Sihan69,Golden Boy,0.16826198979618567
Henry2907,Chainsaw Man,-0.5288418293950999
Henry2907,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu,-0.3133972867438749
Henry2907,Vinland Saga,-0.28605274409265
Henry2907,Blue Lock,-0.20632274409264995
Henry2907,Jigokuraku,-0.19623274409265
Henry2907,Naruto: Shippuuden,0.34171542651224995
Henry2907,Naruto,0.2358808838610249
Henry2907,Kimetsu no Yaiba,0.179260883861025
Henry2907,Jujutsu Kaisen,0.1567708838610249
Henry2907,Tokyo Revengers: Seiya Kessen-hen,0.15437434120979998
MS-SULL11,Tales of Zestiria the Cross 2nd Season,-0.643860050964418
MS-SULL11,Sword Art Online,-0.632491050964418
MS-SULL11,Fate/Prototype,-0.538473050964418
MS-SULL11,Byousoku 5 Centimeter,-0.524406576446627
MS-SULL11,Cannon Busters,-0.505861050964418
MS-SULL11,Play Dice!,0.4442217451779098
MS-SULL11,Devilman: Crybaby,0.38261874517790984
MS-SULL11,FLCL,0.3640347451779098
MS-SULL11,Mazinkaiser SKL,0.35539027066011897
MS-SULL11,Kidou Senshi Gundam: Dai 08 MS Shoutai,0.3516347451779098
Sky_Walker,Psycho-Pass 2,-0.29869291731060443
Sky_Walker,Kakushigoto,-0.28337173686237194
Sky_Walker,Code Geass: Hangyaku no Lelouch,-0.2666905564141393
Sky_Walker,One Piece,-0.1862293759659066
Sky_Walker,Mushoku Tensei: Isekai Ittara Honki Dasu Part,-0.17419937596590662
Sky_Walker,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara",0.28619280448232587
Sky_Walker,Eromanga-sensei,0.24531580448232593
Sky_Walker,Sword Art Online: Extra Edition,0.2402228044823259
Sky_Walker,Saijaku Muhai no Bahamut,0.23700480448232586
Sky_Walker,Corpse Party: Missing Footage,0.23299862403409333
UchihaJoy,One Punch Man,-0.26469136566252816
UchihaJoy,Haikyuu!! To the Top,-0.23330136566252813
UchihaJoy,Joshiraku OVA,-0.2325635991393099
UchihaJoy,Blend S,-0.21671759913930988
UchihaJoy,Blue Lock,-0.21541136566252816
UchihaJoy,Kimi wo Aishita Hitori no Boku e,0.23612633476781686
UchihaJoy,Boku ga Aishita Subete no Kimi e,0.22502233476781686
UchihaJoy,5-toubun no Hanayome,0.20073633476781694
UchihaJoy,The Last: Naruto the Movie,0.1901293347678169
UchihaJoy,5-toubun no Hanayome Movie,0.17429033476781686
durbancik,Hunter x Hunter (2011),-0.14775000000000005
durbancik,No Game No Life,-0.019320000000000004
durbancik,Angel Beats!,-0.012890000000000068
durbancik,Initial D Third Stage,0.0008169999999999566
durbancik,Angel Beats! Another Epilogue,0.08129200000000003
pepeefirat,Kimi no Na wa.,-0.9192896193439788
pepeefirat,Vinland Saga,-0.9117696193439788
pepeefirat,Summertime Render,-0.8771696193439789
pepeefirat,Toradora!,-0.8208496193439787
pepeefirat,Shinsekai yori,-0.8167996193439788
pepeefirat,Tsuki ga Michibiku Isekai Douchuu,0.8288954259041911
pepeefirat,Tomo-chan wa Onnanoko!,0.8122594259041911
pepeefirat,Date A Live II: Kurumi Star Festival,0.8110764259041912
pepeefirat,ReLIFE,0.7928734259041912
pepeefirat,Kawaikereba Hentai demo Suki ni Natte Kuremas,0.7911790452481698
Mikimeg,Cowboy Bebop,-0.3817995260663507
Mikimeg,Jujutsu Kaisen,-0.3718495260663508
Mikimeg,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu,-0.2911195260663506
Mikimeg,Boku no Hero Academia 3rd Season,-0.18007611374407584
Mikimeg,Shingeki no Kyojin: The Final Season,-0.15634270142180084
Mikimeg,Kimetsu no Yaiba: Mugen Ressha-hen,0.13906412322274875
Mikimeg,Re:Zero kara Hajimeru Isekai Seikatsu,0.13282412322274895
Mikimeg,Kimetsu no Yaiba: Yuukaku-hen,0.07966412322274885
Mikimeg,Vinland Saga,0.07243412322274878
Mikimeg,Jujutsu Kaisen 2nd Season,0.06085412322274886
Rika_Night99,Yubisaki to Renren,-0.044729999999999936
Rika_Night99,Dungeon Meshi,0.018073000000000006
Rika_Night99,Kyuujitsu no Warumono-san,0.08397600000000005
Weebookey,Angel Beats! Another Epilogue,-0.7523100659967485
Weebookey,Tokyo Ghoul √A,-0.6829230659967486
Weebookey,Angel Beats!,-0.6800941319934972
Weebookey,Tokyo Revengers,-0.6386331319934971
Weebookey,Dungeon ni Deai wo Motomeru no wa Machigattei,-0.6118711319934972
Weebookey,Houseki no Kuni,0.6079393400325142
Weebookey,Mahou Shoujo Madoka★Magica,0.6007493400325143
Weebookey,Da Yu Hai Tang (Movie),0.5857474060292627
Weebookey,Kobayashi-san Chi no Maid Dragon,0.48657140602926274
Weebookey,Kill la Kill,0.4809414060292627
HiRo2,Koori Zokusei Danshi to Cool na Douryou Joshi,-0.24221558299775203
HiRo2,Mairimashita! Iruma-kun 3rd Season,-0.1861946995973024
HiRo2,Bungou Stray Dogs 5th Season,-0.156891816196853
HiRo2,Shiguang Dailiren II,-0.14539181619685293
HiRo2,Mononoke Hime,-0.14456181619685282
HiRo2,Bokura wa Minna Kawai-sou,0.37954983400449605
HiRo2,Chuunibyou demo Koi ga Shitai!,0.36545083400449596
HiRo2,Naruto: Shippuuden,0.30813883400449593
HiRo2,Fullmetal Alchemist: Brotherhood,0.2105488340044961
HiRo2,2.43: Seiin Koukou Danshi Volley-bu,0.20276518380314712
Youknowme-963,Plunderer,-0.6649751663779266
Youknowme-963,Kiseijuu: Sei no Kakuritsu,-0.4786326655117067
Youknowme-963,Sword Art Online,-0.46628249913377995
Youknowme-963,Sword Art Online: Sword Art Offline,-0.44810933275585335
Youknowme-963,"Slime Taoshite 300-nen, Shiranai Uchi ni Leve",-0.4436374991337799
Youknowme-963,Wonder Egg Priority,0.5222173362207334
Youknowme-963,Akkun to Kanojo,0.4639345025986601
Youknowme-963,Platinum End,0.4448716689765867
Youknowme-963,Toradora!,0.4258383362207334
Youknowme-963,Tenki no Ko,0.40092833622073343
Alexpheal,High School DxD New,-0.8024610207117577
Alexpheal,High School DxD,-0.7764430207117577
Alexpheal,"Kanojo, Okarishimasu",-0.7209330207117578
Alexpheal,Fate/stay night Movie: Unlimited Blade Works,-0.6233740414235156
Alexpheal,Phi Brain: Kami no Puzzle,-0.5935200414235156
Alexpheal,Tsubasa Chronicle,0.44334579288242204
Alexpheal,Tsubasa Chronicle 2nd Season,0.43585279288242207
Alexpheal,Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,0.3509527928824221
Alexpheal,Terra Formars,0.34524481359418
Alexpheal,Ansatsu Kyoushitsu,0.3304397928824221
maita,Love Stage!!,-0.48906536468127587
maita,Mahou Shoujo Site,-0.3946573646812758
maita,Sword Art Online,-0.2678252744687931
maita,Tokyo Ghoul √A,-0.2166682744687931
maita,Shingeki no Kyojin,-0.1999461842563104
maita,The iDOLM@STER SideM,0.41941645106241376
maita,Love Live! Nijigasaki Gakuen School Idol Douk,0.32415645106241375
maita,Shoujo☆Kageki Revue Starlight,0.3089234510624138
maita,Love Live! Superstar!!,0.2635254510624139
maita,Uma Musume: Pretty Derby - BNW no Chikai,0.2575009059561725
Happyshaye,Beastars,-0.22451513176739823
Happyshaye,Zetsuen no Tempest,-0.21439613176739825
Happyshaye,Shiguang Dailiren,-0.20063848706196474
Happyshaye,Toaru Kagaku no Railgun,-0.1916151317673982
Happyshaye,Fairy Tail (2014),-0.1888281317673982
Happyshaye,Tenki no Ko,0.23352644705433634
Happyshaye,Mob Psycho 100,0.20794644705433618
Happyshaye,Sword Art Online: Alicization - War of Underw,0.20229680234890257
Happyshaye,Kyoukai no Kanata,0.19321180234890256
Happyshaye,Domestic na Kanojo,0.19174715764346895
JowiM,Kimetsu no Yaiba,-0.16696019518600735
JowiM,Hunter x Hunter (2011),-0.1427877195842584
JowiM,Toaru Majutsu no Index,-0.13358667078775643
JowiM,Fullmetal Alchemist: Brotherhood,-0.12815771958425826
JowiM,Boku no Hero Academia 2nd Season,-0.1257201951860074
JowiM,Boruto: Naruto Next Generations,0.21557380481399258
JowiM,Akame ga Kill!,0.18950375601749092
JowiM,One Punch Man 2nd Season,0.16679975601749086
JowiM,Soul Eater,0.15262275601749087
JowiM,Gleipnir,0.13098628041574167
DaAsianManRE,Sayonara no Asa ni Yakusoku no Hana wo Kazaro,-0.4717412838611712
DaAsianManRE,Monster Musume no Iru Nichijou,-0.3921710270889369
DaAsianManRE,Pokemon Movie 01: Mewtwo no Gyakushuu,-0.36347528386117123
DaAsianManRE,Sword Art Online: Alicization,-0.2529325406334054
DaAsianManRE,Tsurezure Children,-0.2452135406334054
DaAsianManRE,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara",0.4290384322776575
DaAsianManRE,Zuori Qing Kong Pilot,0.41300343227765746
DaAsianManRE,Eureka Seven AO,0.34461143227765756
DaAsianManRE,Days (TV),0.2993024322776575
DaAsianManRE,Boku wa Tomodachi ga Sukunai,0.29209543227765755
zahh_fhfhs,Shingeki no Kyojin Season 3,-0.2505248752247865
zahh_fhfhs,Kimetsu no Yaiba Movie: Mugen Ressha-hen,-0.24004487522478646
zahh_fhfhs,Shingeki no Kyojin Season 3 Part 2,-0.1994870002568988
zahh_fhfhs,Bungou Stray Dogs 2nd Season,-0.19469487522478646
zahh_fhfhs,"""Oshi no Ko""",-0.149657000256899
zahh_fhfhs,Petit Seka,0.3589727496788764
zahh_fhfhs,Yakusoku no Neverland 2nd Season,0.3312699997431011
zahh_fhfhs,Shingeki! Kyojin Chuugakkou,0.31890674967887644
zahh_fhfhs,Boku no Hero Academia the Movie 3: World Hero,0.25626874967887636
zahh_fhfhs,Bungou Stray Dogs Wan!,0.24647674967887645
gyroweeb,Kimetsu no Yaiba,-0.17137111111111114
gyroweeb,Dragon Ball Z,-0.02923000000000009
gyroweeb,Fullmetal Alchemist: Brotherhood,-0.022008888888888745
gyroweeb,Toradora!,-0.021479999999999944
MMakaZZ,Saiki Kusuo no Ψ-nan,-0.8919024654944628
MMakaZZ,No Game No Life,-0.8547924654944629
MMakaZZ,Seishun Buta Yarou wa Yumemiru Shoujo no Yume,-0.7630149309889258
MMakaZZ,Love Live! School Idol Project,-0.7603954654944629
MMakaZZ,Blend S,-0.7526974654944628
MMakaZZ,Higurashi no Naku Koro ni Kai,0.605465345055372
MMakaZZ,Shinseiki Evangelion,0.5986353450553719
MMakaZZ,Mob Psycho 100 III,0.5379653450553719
MMakaZZ,Higurashi no Naku Koro ni,0.49475281054983467
MMakaZZ,Shingeki no Kyojin Season 3 Part 2,0.48988534505537196
Shadow_O_Gold,Gintama°,-0.5404068010264301
Shadow_O_Gold,Gintama.: Shirogane no Tamashii-hen - Kouhan-,-0.5017868010264303
Shadow_O_Gold,Gintama: The Semi-Final,-0.42935680102643003
Shadow_O_Gold,Boruto: Naruto Next Generations,-0.4271327204105721
Shadow_O_Gold,Dragon Ball Super,-0.42323944082114406
Shadow_O_Gold,FLCL Progressive,0.3633547581524258
Shadow_O_Gold,Berserk: Ougon Jidai-hen I - Haou no Tamago,0.3103433979471397
Shadow_O_Gold,Devilman: Crybaby,0.29565039794713976
Shadow_O_Gold,Berserk: Ougon Jidai-hen II - Doldrey Kouryak,0.2881623979471397
Shadow_O_Gold,Megalo Box,0.27099739794713973
Alex77ortega,Koukyuu no Karasu,-0.1686766407219773
Alex77ortega,Yofukashi no Uta,-0.13434930368225995
Alex77ortega,Bocchi the Rock!,-0.13040296664254236
Alex77ortega,Isekai Ojisan,-0.11391130368225988
Alex77ortega,"Yuusha Party wo Tsuihou sareta Beast Tamer, S",-0.1035666407219773
Alex77ortega,Nanatsu no Taizai: Funnu no Shinpan,0.1792190333574577
Alex77ortega,Mieruko-chan,0.16112337039717506
Alex77ortega,Engage Kiss,0.14522203335745765
Alex77ortega,Kakkou no Iinazuke,0.1314170333574577
Alex77ortega,"Kanojo, Okarishimasu",0.13120203335745761
MegaX1000,Comic Girls,-0.4851560425736535
MegaX1000,Isekai wa Smartphone to Tomo ni.,-0.4635846950491023
MegaX1000,Witchblade,-0.4284820425736535
MegaX1000,Himouto! Umaru-chan,-0.42809804257365347
MegaX1000,Poputepipikku,-0.4130490425736535
MegaX1000,Baccano!,0.4469465247544884
MegaX1000,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kus,0.3976308722790396
MegaX1000,Suzumiya Haruhi no Shoushitsu,0.3849265247544884
MegaX1000,Kami nomi zo Shiru Sekai,0.3848588722790396
MegaX1000,Kokoro Connect,0.3688908722790396
Gengar_Kamui,"Kanojo, Okarishimasu",-0.7137335561362188
Gengar_Kamui,Sword Art Online II,-0.7041985561362187
Gengar_Kamui,Sewayaki Kitsune no Senko-san,-0.6391311122724375
Gengar_Kamui,Sword Art Online,-0.6165351122724375
Gengar_Kamui,Overlord,-0.5714946684086563
Gengar_Kamui,Tales of Vesperia: The First Strike,0.4900974386378124
Gengar_Kamui,Granbelm,0.45212199477403126
